s1,s2,money1,money2,ordersComplete1,ordersComplete2,empty_empty,empty_full,full_empty,full_full,whole_order,whole_order_partner
allCoop,TitFor2Tats,-98,-98,0,0,-1,1,1,-2,6,6
allCoop,TitFor2Tats,-98,-98,0,0,-1,1,1,-2,6,6
allCoop,TitFor2Tats,-98,-98,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTrigger,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,220,220,0,20,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,214,214,0,19,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,202,202,0,17,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,220,220,0,20,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,238,238,0,23,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,208,208,0,18,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,202,202,0,17,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,214,214,0,19,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,226,226,0,21,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,202,202,0,17,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,226,226,0,21,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,244,244,0,24,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,220,220,0,20,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,232,232,0,22,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,232,232,0,22,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,208,208,0,18,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,214,214,0,19,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,214,214,0,19,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,214,214,0,19,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,214,214,0,19,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,226,226,0,21,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,244,244,0,24,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,208,208,0,18,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,232,232,0,22,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,208,208,0,18,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,238,238,0,23,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,196,196,0,16,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,202,202,0,17,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,208,208,0,18,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,220,220,0,20,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,220,220,0,20,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,208,208,0,18,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,220,220,0,20,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,214,214,0,19,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,226,226,0,21,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,220,220,0,20,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,244,244,0,24,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,220,220,0,20,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,238,238,0,23,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,232,232,0,22,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,196,196,0,16,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,238,238,0,23,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,226,226,0,21,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,232,232,0,22,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,208,208,0,18,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,214,214,0,19,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,232,232,0,22,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,226,226,0,21,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,214,214,0,19,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,214,214,0,19,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,202,202,0,17,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,232,232,0,22,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,214,214,0,19,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,196,196,0,16,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,244,244,0,24,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,226,226,0,21,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,232,232,0,22,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,208,208,0,18,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,208,208,0,18,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,232,232,0,22,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,238,238,0,23,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,232,232,0,22,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,214,214,0,19,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,226,226,0,21,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,214,214,0,19,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,220,220,0,20,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,220,220,0,20,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,244,244,0,24,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,220,220,0,20,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,202,202,0,17,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,202,202,0,17,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,226,226,0,21,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,226,226,0,21,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,220,220,0,20,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,232,232,0,22,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,226,226,0,21,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,214,214,0,19,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,202,202,0,17,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,214,214,0,19,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,190,190,0,15,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,220,220,0,20,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,202,202,0,17,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,220,220,0,20,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,208,208,0,18,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,226,226,0,21,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,226,226,0,21,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,226,226,0,21,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,232,232,0,22,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,250,250,0,25,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,220,220,0,20,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,208,208,0,18,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,232,232,0,22,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,220,220,0,20,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,226,226,0,21,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,214,214,0,19,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,214,214,0,19,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,202,202,0,17,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,208,208,0,18,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,202,202,0,17,-1,1,1,-2,6,6
allCoop,GrimTriggerOp,196,196,0,16,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,Gradual,-100,-100,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,232,232,0,22,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,-98,-98,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,6,6,0,1,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,6,6,0,1,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,6,6,0,1,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,12,12,0,2,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,6,6,0,1,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,6,6,0,1,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,6,6,0,1,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,6,6,0,1,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,6,6,0,1,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,6,6,0,1,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
allCoop,AdaptiveTitForTat,0,0,0,0,-1,1,1,-2,6,6
